state_name,district_name_raw,district_name_clean,lgd_district_code,year,fluoride_avg,ph_avg,hardness_avg,contamination_index,num_stations,match_confidence
RAJASTHAN,SAWAI MADHOPUR,Sawai Madhopur,113.0,2014,1.163421052631579,8.261052631578949,477.36842105263156,3,28,100.0
RAJASTHAN,SAWAI MADHOPUR,Sawai Madhopur,113.0,2015,0.8928888888888888,8.090555555555556,414.22222222222223,2,28,100.0
RAJASTHAN,SAWAI MADHOPUR,Sawai Madhopur,113.0,2016,0.728421052631579,7.976842105263158,384.10526315789474,3,28,100.0
RAJASTHAN,SAWAI MADHOPUR,Sawai Madhopur,113.0,2017,0.9978947368421053,7.859473684210527,427.36842105263156,3,28,100.0
RAJASTHAN,SAWAI MADHOPUR,Sawai Madhopur,113.0,2018,1.1625,7.931875,454.375,3,28,100.0
RAJASTHAN,SIKAR,Sikar,114.0,2011,0.84625,8.290416666666667,259.7916666666667,2,63,100.0
RAJASTHAN,SIKAR,Sikar,114.0,2012,1.1329411764705883,8.214705882352941,267.05882352941177,2,63,100.0
RAJASTHAN,SIKAR,Sikar,114.0,2013,0.763,8.234,316.25,2,63,100.0
RAJASTHAN,SIKAR,Sikar,114.0,2014,1.0119047619047619,8.316190476190476,256.1904761904762,2,63,100.0
RAJASTHAN,SIKAR,Sikar,114.0,2015,0.5839000000000001,8.123,461.0,2,63,100.0
RAJASTHAN,SIKAR,Sikar,114.0,2016,1.8399999999999999,8.330769230769231,212.69230769230768,4,63,100.0
RAJASTHAN,SIKAR,Sikar,114.0,2017,1.2675,8.016499999999999,269.5,3,63,100.0
RAJASTHAN,SIKAR,Sikar,114.0,2018,1.8534375,8.3015625,345.78125,4,63,100.0
RAJASTHAN,SIROHI,Sirohi,115.0,2011,1.4446666666666668,7.825333333333333,420.6666666666667,3,31,100.0
RAJASTHAN,SIROHI,Sirohi,115.0,2012,1.4147058823529413,7.825294117647059,476.2352941176471,3,31,100.0
RAJASTHAN,SIROHI,Sirohi,115.0,2013,1.6911111111111112,7.77888888888889,368.8888888888889,3,31,100.0
RAJASTHAN,SIROHI,Sirohi,115.0,2014,2.2294117647058824,7.792941176470587,483.52941176470586,3,31,100.0
RAJASTHAN,SIROHI,Sirohi,115.0,2015,1.6645454545454543,8.125454545454545,433.72727272727275,3,31,100.0
RAJASTHAN,SIROHI,Sirohi,115.0,2016,1.9378571428571427,7.910714285714286,387.85714285714283,4,31,100.0
RAJASTHAN,SIROHI,Sirohi,115.0,2017,0.7841666666666667,7.728333333333333,405.8333333333333,3,31,100.0
RAJASTHAN,SIROHI,Sirohi,115.0,2018,1.6921428571428572,7.937142857142858,453.2857142857143,4,31,100.0
RAJASTHAN,TONK,Tonk,116.0,2011,4.080210526315789,8.00736842105263,621.0526315789474,3,27,100.0
RAJASTHAN,TONK,Tonk,116.0,2012,1.4957142857142858,7.666428571428571,395.7142857142857,3,27,100.0
RAJASTHAN,TONK,Tonk,116.0,2013,1.4730769230769232,8.176153846153845,437.6923076923077,2,27,100.0
RAJASTHAN,TONK,Tonk,116.0,2014,1.2535714285714286,8.305,380.57142857142856,2,27,100.0
RAJASTHAN,TONK,Tonk,116.0,2015,0.8750526315789474,8.071052631578947,396.8421052631579,2,27,100.0
RAJASTHAN,TONK,Tonk,116.0,2016,0.8829411764705882,8.008823529411766,423.52941176470586,3,27,100.0
RAJASTHAN,TONK,Tonk,116.0,2017,1.0423529411764705,7.95235294117647,374.11764705882354,2,27,100.0
RAJASTHAN,TONK,Tonk,116.0,2018,1.11025,7.923333333333333,490.8333333333333,2,27,100.0
RAJASTHAN,UDAIPUR,Udaipur,117.0,2011,0.63,7.718333333333334,407.22222222222223,2,62,100.0
RAJASTHAN,UDAIPUR,Udaipur,117.0,2012,0.8876190476190476,8.10047619047619,315.7142857142857,1,62,100.0
RAJASTHAN,UDAIPUR,Udaipur,117.0,2013,0.8042307692307692,8.126153846153846,428.61538461538464,2,62,100.0
RAJASTHAN,UDAIPUR,Udaipur,117.0,2014,0.9734615384615384,8.07,383.3333333333333,2,62,100.0
RAJASTHAN,UDAIPUR,Udaipur,117.0,2015,0.4825,7.958214285714285,487.5,1,62,100.0
RAJASTHAN,UDAIPUR,Udaipur,117.0,2016,0.9370370370370371,8.165185185185184,424.48148148148147,3,62,100.0
RAJASTHAN,UDAIPUR,Udaipur,117.0,2017,0.6133333333333334,8.106060606060606,455.1818181818182,2,62,100.0
RAJASTHAN,UDAIPUR,Udaipur,117.0,2018,0.18362499999999998,7.9895,312.0,3,62,100.0
TAMILNADU,ARIYALUR,Ariyalur,610.0,2011,1.0966666666666667,7.760000000000001,584.6666666666666,1,23,100.0
TAMILNADU,ARIYALUR,Ariyalur,610.0,2012,0.485,7.6575,314.63801180302147,0,23,100.0
TAMILNADU,ARIYALUR,Ariyalur,610.0,2013,0.4566666666666667,7.239999999999999,314.63801180302147,0,23,100.0
TAMILNADU,ARIYALUR,Ariyalur,610.0,2014,0.6499429197635515,7.955365891366213,314.63801180302147,0,23,100.0
TAMILNADU,ARIYALUR,Ariyalur,610.0,2015,0.2175,7.365,182.5,0,23,100.0
TAMILNADU,ARIYALUR,Ariyalur,610.0,2016,0.5209458333333333,7.55,225.0,2,23,100.0
TAMILNADU,ARIYALUR,Ariyalur,610.0,2017,0.8460000000000001,7.62,321.0,1,23,100.0
TAMILNADU,ARIYALUR,Ariyalur,610.0,2018,0.5845135625,7.05625,393.75,3,23,100.0
TAMILNADU,CHENNAI,Chennai,568.0,2011,0.725,7.7275,472.5,1,27,100.0
TAMILNADU,CHENNAI,Chennai,568.0,2012,0.5714285714285714,7.88,314.63801180302147,0,27,100.0
TAMILNADU,CHENNAI,Chennai,568.0,2013,0.7066666666666667,7.848333333333334,314.63801180302147,0,27,100.0
TAMILNADU,CHENNAI,Chennai,568.0,2014,0.9349999999999999,6.93,345.0,1,27,100.0
TAMILNADU,CHENNAI,Chennai,568.0,2015,0.5166666666666667,7.542857142857143,290.0,1,27,100.0
TAMILNADU,CHENNAI,Chennai,568.0,2016,0.2305625,7.45,428.125,1,27,100.0
TAMILNADU,CHENNAI,Chennai,568.0,2017,0.75125,7.3825,413.75,1,27,100.0
TAMILNADU,CHENNAI,Chennai,568.0,2018,1.0666666666666667,7.199999999999999,394.44444444444446,2,27,100.0
TAMILNADU,COIMBATORE,Coimbatore,569.0,2011,0.739090909090909,7.8136363636363635,399.54545454545456,1,56,100.0
TAMILNADU,COIMBATORE,Coimbatore,569.0,2012,0.511,7.7780000000000005,314.63801180302147,1,56,100.0
TAMILNADU,COIMBATORE,Coimbatore,569.0,2013,0.6961538461538462,7.998823529411764,314.63801180302147,1,56,100.0
TAMILNADU,COIMBATORE,Coimbatore,569.0,2014,0.9454545454545454,8.299999999999999,475.45454545454544,2,56,100.0
TAMILNADU,COIMBATORE,Coimbatore,569.0,2015,0.7626666666666666,7.2540000000000004,385.3333333333333,1,56,100.0
TAMILNADU,COIMBATORE,Coimbatore,569.0,2016,0.7207692307692308,7.625384615384615,520.0,2,56,100.0
TAMILNADU,COIMBATORE,Coimbatore,569.0,2017,0.8971148571428571,7.54047619047619,525.0,1,56,100.0
TAMILNADU,COIMBATORE,Coimbatore,569.0,2018,0.96682512240625,7.390625,461.40625,3,56,100.0
TAMILNADU,CUDDALORE,Cuddalore,570.0,2011,0.8766666666666666,7.84,438.55555555555554,2,48,100.0
TAMILNADU,CUDDALORE,Cuddalore,570.0,2012,0.42,7.716666666666667,314.63801180302147,1,48,100.0
TAMILNADU,CUDDALORE,Cuddalore,570.0,2013,0.3875,7.18,314.63801180302147,1,48,100.0
TAMILNADU,CUDDALORE,Cuddalore,570.0,2014,0.581111111111111,7.933333333333334,383.8888888888889,1,48,100.0
TAMILNADU,CUDDALORE,Cuddalore,570.0,2015,0.3977777777777778,7.606666666666666,261.6666666666667,1,48,100.0
TAMILNADU,CUDDALORE,Cuddalore,570.0,2016,0.5452815416666666,7.397916666666667,390.8333333333333,1,48,100.0
TAMILNADU,CUDDALORE,Cuddalore,570.0,2017,0.758406576923077,7.360769230769231,294.2307692307692,1,48,100.0
TAMILNADU,CUDDALORE,Cuddalore,570.0,2018,0.44194564815000004,7.185,343.0,2,48,100.0
TAMILNADU,DHARMAPURI,Dharmapuri,571.0,2011,1.0825,7.84375,661.25,2,40,100.0
TAMILNADU,DHARMAPURI,Dharmapuri,571.0,2012,0.8536363636363636,7.875454545454545,314.63801180302147,1,40,100.0
TAMILNADU,DHARMAPURI,Dharmapuri,571.0,2013,1.49,7.865714285714286,314.63801180302147,1,40,100.0
TAMILNADU,DHARMAPURI,Dharmapuri,571.0,2014,1.0999999999999999,8.052727272727273,724.0909090909091,2,40,100.0
TAMILNADU,DHARMAPURI,Dharmapuri,571.0,2015,0.638125,7.4925,692.5,2,40,100.0
TAMILNADU,DHARMAPURI,Dharmapuri,571.0,2016,0.8855555555555557,7.449999999999999,660.2777777777778,2,40,100.0
TAMILNADU,DHARMAPURI,Dharmapuri,571.0,2017,0.9607106470588235,7.371176470588235,657.6470588235294,2,40,100.0
TAMILNADU,DHARMAPURI,Dharmapuri,571.0,2018,0.9513950333333334,7.710333333333334,623.0,3,40,100.0
TAMILNADU,DINDIGUL,Dindigul,572.0,2011,0.78,7.8963636363636365,497.27272727272725,1,47,100.0
TAMILNADU,DINDIGUL,Dindigul,572.0,2012,0.807,7.704545454545454,314.63801180302147,1,47,100.0
TAMILNADU,DINDIGUL,Dindigul,572.0,2013,0.9,7.984545454545454,314.63801180302147,1,47,100.0
TAMILNADU,DINDIGUL,Dindigul,572.0,2014,1.0941666666666667,8.144166666666667,606.6666666666666,1,47,100.0
TAMILNADU,DINDIGUL,Dindigul,572.0,2015,0.9636363636363636,7.736363636363635,397.27272727272725,1,47,100.0
TAMILNADU,DINDIGUL,Dindigul,572.0,2016,0.9253333333333333,7.526666666666667,537.8333333333334,2,47,100.0
TAMILNADU,DINDIGUL,Dindigul,572.0,2017,1.0064285714285715,7.295714285714285,375.7142857142857,1,47,100.0
TAMILNADU,DINDIGUL,Dindigul,572.0,2018,1.0982403203125,7.2875,548.75,3,47,100.0
TAMILNADU,ERODE,Erode,573.0,2011,0.5822222222222222,7.757777777777777,413.8888888888889,2,84,100.0
TAMILNADU,ERODE,Erode,573.0,2012,0.6499429197635515,7.955365891366213,314.63801180302147,0,84,100.0
TAMILNADU,ERODE,Erode,573.0,2013,0.6991666666666667,8.201666666666666,314.63801180302147,1,84,100.0
TAMILNADU,ERODE,Erode,573.0,2014,1.1366666666666667,7.578888888888888,422.22222222222223,1,84,100.0
TAMILNADU,ERODE,Erode,573.0,2015,1.0525,7.282666666666667,335.625,2,84,100.0
TAMILNADU,ERODE,Erode,573.0,2016,0.9873170731707316,7.623658536585365,477.4268292682927,1,84,100.0
TAMILNADU,ERODE,Erode,573.0,2017,0.7075666170212767,7.56936170212766,411.27659574468083,2,84,100.0
TAMILNADU,ERODE,Erode,573.0,2018,0.7153307061029411,7.482352941176471,506.25,3,84,100.0
TAMILNADU,KANCHEEPURAM,Kancheepuram,574.0,2011,0.78,7.7942857142857145,349.1666666666667,1,90,100.0
TAMILNADU,KANCHEEPURAM,Kancheepuram,574.0,2012,0.6022222222222223,7.815555555555556,314.63801180302147,1,90,100.0
TAMILNADU,KANCHEEPURAM,Kancheepuram,574.0,2013,0.7237037037037036,7.8015384615384615,314.63801180302147,1,90,100.0
TAMILNADU,KANCHEEPURAM,Kancheepuram,574.0,2014,0.7335,8.120000000000001,342.25,2,90,100.0
TAMILNADU,KANCHEEPURAM,Kancheepuram,574.0,2015,1.3732142857142857,7.482142857142857,360.17857142857144,1,90,100.0
TAMILNADU,KANCHEEPURAM,Kancheepuram,574.0,2016,0.3548932203389831,7.415423728813559,480.0,1,90,100.0
TAMILNADU,KANCHEEPURAM,Kancheepuram,574.0,2017,0.7220058076923077,7.447692307692308,387.40384615384613,1,90,100.0
TAMILNADU,KANCHEEPURAM,Kancheepuram,574.0,2018,0.8146167013478262,7.145652173913043,488.4782608695652,3,90,100.0
TAMILNADU,KANNIYAKUMARI,Kanniyakumari,575.0,2011,0.9,7.964285714285714,343.0,2,17,100.0
TAMILNADU,KANNIYAKUMARI,Kanniyakumari,575.0,2012,0.616,7.5840000000000005,314.63801180302147,1,17,100.0
TAMILNADU,KANNIYAKUMARI,Kanniyakumari,575.0,2013,0.42083333333333334,7.995,314.63801180302147,1,17,100.0
TAMILNADU,KANNIYAKUMARI,Kanniyakumari,575.0,2014,0.6157142857142858,7.688571428571429,390.0,2,17,100.0
TAMILNADU,KANNIYAKUMARI,Kanniyakumari,575.0,2015,1.4000000000000001,7.8999999999999995,180.0,0,17,100.0
TAMILNADU,KANNIYAKUMARI,Kanniyakumari,575.0,2016,0.7363636363636363,7.6909090909090905,241.8181818181818,1,17,100.0
TAMILNADU,KANNIYAKUMARI,Kanniyakumari,575.0,2017,0.6275,7.9275,144.375,0,17,100.0
TAMILNADU,KANNIYAKUMARI,Kanniyakumari,575.0,2018,1.224437298923077,6.93076923076923,166.53846153846155,0,17,100.0
TAMILNADU,KARUR,Karur,576.0,2011,0.77,7.869999999999999,437.5,1,18,100.0
TAMILNADU,KARUR,Karur,576.0,2012,0.97625,8.012500000000001,314.63801180302147,0,18,100.0
TAMILNADU,KARUR,Karur,576.0,2013,1.0783333333333334,7.863333333333333,314.63801180302147,1,18,100.0
TAMILNADU,KARUR,Karur,576.0,2014,0.9771428571428571,8.3,770.0,1,18,100.0
TAMILNADU,KARUR,Karur,576.0,2015,0.8557142857142858,8.555714285714286,542.8571428571429,3,18,100.0
TAMILNADU,KARUR,Karur,576.0,2016,1.1677777777777778,7.58,451.1111111111111,1,18,100.0
TAMILNADU,KARUR,Karur,576.0,2017,1.2136363636363636,7.765454545454546,432.27272727272725,1,18,100.0
TAMILNADU,KARUR,Karur,576.0,2018,1.0714413725833334,7.483333333333333,505.0,2,18,100.0
TAMILNADU,KRISHNAGIRI,Krishnagiri,577.0,2011,0.99,7.970000000000001,387.5,2,40,100.0
TAMILNADU,KRISHNAGIRI,Krishnagiri,577.0,2012,1.405,7.7825,314.63801180302147,1,40,100.0
TAMILNADU,KRISHNAGIRI,Krishnagiri,577.0,2013,0.6499429197635515,7.955365891366213,314.63801180302147,0,40,100.0
TAMILNADU,KRISHNAGIRI,Krishnagiri,577.0,2014,0.6499429197635515,7.955365891366213,314.63801180302147,0,40,100.0
TAMILNADU,KRISHNAGIRI,Krishnagiri,577.0,2015,0.4875,7.48,367.5,2,40,100.0
TAMILNADU,KRISHNAGIRI,Krishnagiri,577.0,2016,1.1963636363636363,7.678181818181818,412.27272727272725,1,40,100.0
TAMILNADU,KRISHNAGIRI,Krishnagiri,577.0,2017,0.9268253333333334,7.462222222222222,523.3333333333334,2,40,100.0
TAMILNADU,KRISHNAGIRI,Krishnagiri,577.0,2018,1.37538491475,7.375,520.4166666666666,3,40,100.0
TAMILNADU,MADURAI,Madurai,578.0,2011,0.742,7.926,476.0,1,32,100.0
TAMILNADU,MADURAI,Madurai,578.0,2012,0.5,7.764,314.63801180302147,0,32,100.0
TAMILNADU,MADURAI,Madurai,578.0,2013,0.9275,7.895,314.63801180302147,1,32,100.0
TAMILNADU,MADURAI,Madurai,578.0,2014,1.0285714285714287,8.054285714285713,528.5714285714286,1,32,100.0
TAMILNADU,MADURAI,Madurai,578.0,2015,1.0014285714285713,7.671428571428572,678.5714285714286,1,32,100.0
TAMILNADU,MADURAI,Madurai,578.0,2016,0.9642857142857143,7.579523809523809,456.6666666666667,1,32,100.0
TAMILNADU,MADURAI,Madurai,578.0,2017,1.0814285714285714,7.411428571428572,440.0,2,32,100.0
TAMILNADU,MADURAI,Madurai,578.0,2018,1.225510929,7.425,665.5,3,32,100.0
TAMILNADU,NAGAPPATTINAM,Nagapattinam,579.0,2011,0.89,7.848888888888889,310.0,1,29,96.0
TAMILNADU,NAGAPPATTINAM,Nagapattinam,579.0,2012,0.2411111111111111,7.872222222222222,314.63801180302147,0,29,96.0
TAMILNADU,NAGAPPATTINAM,Nagapattinam,579.0,2013,0.22375,7.34375,314.63801180302147,1,29,96.0
TAMILNADU,NAGAPPATTINAM,Nagapattinam,579.0,2014,0.75,7.822222222222221,393.3333333333333,1,29,96.0
TAMILNADU,NAGAPPATTINAM,Nagapattinam,579.0,2015,0.563,7.76,658.0,2,29,96.0
TAMILNADU,NAGAPPATTINAM,Nagapattinam,579.0,2016,0.9721428571428571,7.357142857142857,356.42857142857144,1,29,96.0
TAMILNADU,NAGAPPATTINAM,Nagapattinam,579.0,2017,0.6900000000000001,7.43076923076923,523.8461538461538,1,29,96.0
TAMILNADU,NAGAPPATTINAM,Nagapattinam,579.0,2018,1.1416666666666666,7.425,460.8333333333333,2,29,96.0
TAMILNADU,NAMAKKAL,Namakkal,580.0,2011,0.7733333333333333,7.924444444444445,476.6666666666667,1,63,100.0
TAMILNADU,NAMAKKAL,Namakkal,580.0,2012,0.6499429197635515,7.955365891366213,314.63801180302147,0,63,100.0
TAMILNADU,NAMAKKAL,Namakkal,580.0,2013,1.1676923076923076,7.745384615384615,314.63801180302147,2,63,100.0
TAMILNADU,NAMAKKAL,Namakkal,580.0,2014,1.153,7.926,685.0,1,63,100.0
TAMILNADU,NAMAKKAL,Namakkal,580.0,2015,0.88875,7.299375,566.25,2,63,100.0
TAMILNADU,NAMAKKAL,Namakkal,580.0,2016,1.1446153846153846,7.217692307692308,649.2307692307693,1,63,100.0
TAMILNADU,NAMAKKAL,Namakkal,580.0,2017,0.831096975609756,7.559756097560975,458.0487804878049,2,63,100.0
TAMILNADU,NAMAKKAL,Namakkal,580.0,2018,0.9261702127659575,7.619148936170213,595.531914893617,3,63,100.0
TAMILNADU,PERAMBALUR,Perambalur,581.0,2011,1.4649999999999999,7.525,1091.0,2,21,100.0
TAMILNADU,PERAMBALUR,Perambalur,581.0,2012,1.3039999999999998,7.651999999999999,314.63801180302147,1,21,100.0
TAMILNADU,PERAMBALUR,Perambalur,581.0,2013,0.924,7.502,314.63801180302147,1,21,100.0
TAMILNADU,PERAMBALUR,Perambalur,581.0,2014,1.22,7.8,687.5,1,21,100.0
TAMILNADU,PERAMBALUR,Perambalur,581.0,2015,0.346,7.3675,604.0,2,21,100.0
TAMILNADU,PERAMBALUR,Perambalur,581.0,2016,0.9950375833333333,7.458333333333333,543.3333333333334,2,21,100.0
TAMILNADU,PERAMBALUR,Perambalur,581.0,2017,0.9771428571428571,7.6000000000000005,611.4285714285714,1,21,100.0
TAMILNADU,PERAMBALUR,Perambalur,581.0,2018,0.7435714285714285,7.078571428571428,363.92857142857144,3,21,100.0
TAMILNADU,PUDUKKOTTAI,Pudukkottai,582.0,2011,0.9288888888888889,8.11111111111111,1023.8888888888889,1,35,100.0
TAMILNADU,PUDUKKOTTAI,Pudukkottai,582.0,2012,0.17230769230769233,7.873846153846154,314.63801180302147,0,35,100.0
TAMILNADU,PUDUKKOTTAI,Pudukkottai,582.0,2013,0.59,7.294999999999999,314.63801180302147,0,35,100.0
TAMILNADU,PUDUKKOTTAI,Pudukkottai,582.0,2014,0.762,7.590000000000001,569.0,2,35,100.0
TAMILNADU,PUDUKKOTTAI,Pudukkottai,582.0,2015,0.5761538461538461,7.933076923076923,328.0769230769231,2,35,100.0
TAMILNADU,PUDUKKOTTAI,Pudukkottai,582.0,2016,0.7675,7.288500000000001,458.75,2,35,100.0
TAMILNADU,PUDUKKOTTAI,Pudukkottai,582.0,2017,0.6175177692307692,7.300000000000001,728.4615384615385,1,35,100.0
TAMILNADU,PUDUKKOTTAI,Pudukkottai,582.0,2018,4.424444444444445,7.5,525.0,4,35,100.0
TAMILNADU,RAMANATHAPURAM,Ramanathapuram,583.0,2011,0.8769230769230769,8.061538461538461,669.6153846153846,1,39,100.0
TAMILNADU,RAMANATHAPURAM,Ramanathapuram,583.0,2012,0.21,7.882666666666667,314.63801180302147,0,39,100.0
TAMILNADU,RAMANATHAPURAM,Ramanathapuram,583.0,2013,0.54,8.004615384615384,314.63801180302147,1,39,100.0
TAMILNADU,RAMANATHAPURAM,Ramanathapuram,583.0,2014,0.724,7.859,408.0,2,39,100.0
TAMILNADU,RAMANATHAPURAM,Ramanathapuram,583.0,2015,0.6653846153846155,7.6923076923076925,381.53846153846155,2,39,100.0
TAMILNADU,RAMANATHAPURAM,Ramanathapuram,583.0,2016,0.6929166666666666,7.654166666666666,452.9166666666667,2,39,100.0
TAMILNADU,RAMANATHAPURAM,Ramanathapuram,583.0,2017,0.7230595000000001,7.993888888888888,742.2222222222222,2,39,100.0
TAMILNADU,RAMANATHAPURAM,Ramanathapuram,583.0,2018,0.8524276538461539,7.93076923076923,759.6153846153846,3,39,100.0
TAMILNADU,SALEM,Salem,584.0,2011,0.761,7.9959999999999996,484.0,2,83,100.0
TAMILNADU,SALEM,Salem,584.0,2012,1.237142857142857,7.978571428571429,314.63801180302147,1,83,100.0
TAMILNADU,SALEM,Salem,584.0,2013,1.1827272727272726,8.021666666666667,314.63801180302147,1,83,100.0
TAMILNADU,SALEM,Salem,584.0,2014,1.0154545454545454,8.277272727272727,406.8181818181818,2,83,100.0
TAMILNADU,SALEM,Salem,584.0,2015,0.6499429197635515,7.955365891366213,314.63801180302147,0,83,100.0
TAMILNADU,SALEM,Salem,584.0,2016,0.9630798095238094,7.5476190476190474,618.452380952381,2,83,100.0
TAMILNADU,SALEM,Salem,584.0,2017,1.0308056666666667,7.445333333333334,612.0,2,83,100.0
TAMILNADU,SALEM,Salem,584.0,2018,1.18662,7.96,671.0,3,83,100.0
TAMILNADU,SIVAGANGA,Sivaganga,585.0,2011,0.8914285714285715,8.0,475.0,1,35,100.0
TAMILNADU,SIVAGANGA,Sivaganga,585.0,2012,0.5490909090909091,7.858181818181818,314.63801180302147,1,35,100.0
TAMILNADU,SIVAGANGA,Sivaganga,585.0,2013,0.6890909090909091,7.266363636363637,314.63801180302147,0,35,100.0
TAMILNADU,SIVAGANGA,Sivaganga,585.0,2014,0.7908333333333334,7.928333333333334,405.4166666666667,2,35,100.0
TAMILNADU,SIVAGANGA,Sivaganga,585.0,2015,0.6499429197635515,7.955365891366213,314.63801180302147,0,35,100.0
TAMILNADU,SIVAGANGA,Sivaganga,585.0,2016,0.9027777777777778,7.299444444444443,484.1666666666667,2,35,100.0
TAMILNADU,SIVAGANGA,Sivaganga,585.0,2017,1.074733857142857,7.47,595.0,1,35,100.0
TAMILNADU,SIVAGANGA,Sivaganga,585.0,2018,0.9476303569130435,8.055217391304348,498.2608695652174,3,35,100.0
TAMILNADU,THANJAVUR,Thanjavur,586.0,2011,1.155,7.9825,340.625,1,38,100.0
TAMILNADU,THANJAVUR,Thanjavur,586.0,2012,0.374,7.895999999999999,314.63801180302147,0,38,100.0
TAMILNADU,THANJAVUR,Thanjavur,586.0,2013,0.147,7.1290000000000004,314.63801180302147,0,38,100.0
TAMILNADU,THANJAVUR,Thanjavur,586.0,2014,0.901,7.81,510.0,1,38,100.0
TAMILNADU,THANJAVUR,Thanjavur,586.0,2015,0.6499429197635515,7.955365891366213,314.63801180302147,0,38,100.0
TAMILNADU,THANJAVUR,Thanjavur,586.0,2016,1.2694444444444446,7.401111111111111,454.44444444444446,1,38,100.0
TAMILNADU,THANJAVUR,Thanjavur,586.0,2017,0.728939125,7.455,341.875,1,38,100.0
TAMILNADU,THANJAVUR,Thanjavur,586.0,2018,1.10625,7.29375,500.625,2,38,100.0
TAMILNADU,THE NILGIRIS,The Nilgiris,587.0,2011,0.81,7.8183333333333325,128.33333333333334,0,9,100.0
TAMILNADU,THE NILGIRIS,The Nilgiris,587.0,2012,0.17625,7.46125,314.63801180302147,1,9,100.0
TAMILNADU,THE NILGIRIS,The Nilgiris,587.0,2013,0.14833333333333334,8.341666666666667,314.63801180302147,0,9,100.0
TAMILNADU,THE NILGIRIS,The Nilgiris,587.0,2014,0.7885714285714285,8.8,95.0,1,9,100.0
TAMILNADU,THE NILGIRIS,The Nilgiris,587.0,2015,1.0857142857142856,7.137142857142857,91.42857142857143,0,9,100.0
TAMILNADU,THE NILGIRIS,The Nilgiris,587.0,2016,0.31285714285714283,7.501428571428571,118.57142857142857,0,9,100.0
TAMILNADU,THE NILGIRIS,The Nilgiris,587.0,2017,0.6757142857142858,7.785714285714286,103.57142857142857,0,9,100.0
TAMILNADU,THE NILGIRIS,The Nilgiris,587.0,2018,0.3897478991666667,6.883333333333333,181.66666666666666,1,9,100.0
TAMILNADU,THENI,Theni,588.0,2011,0.54,7.766666666666667,483.3333333333333,2,18,100.0
TAMILNADU,THENI,Theni,588.0,2012,0.8714285714285713,7.798571428571429,314.63801180302147,1,18,100.0
TAMILNADU,THENI,Theni,588.0,2013,0.8400000000000001,7.742,314.63801180302147,1,18,100.0
TAMILNADU,THENI,Theni,588.0,2014,1.03875,8.03125,477.5,2,18,100.0
TAMILNADU,THENI,Theni,588.0,2015,0.6499429197635515,7.955365891366213,314.63801180302147,0,18,100.0
TAMILNADU,THENI,Theni,588.0,2016,0.955,7.691428571428572,392.14285714285717,1,18,100.0
TAMILNADU,THENI,Theni,588.0,2017,0.991334,7.32125,448.75,1,18,100.0
TAMILNADU,THENI,Theni,588.0,2018,1.200558395909091,7.2272727272727275,336.3636363636364,3,18,100.0
TAMILNADU,THIRUVALLUR,Thiruvallur,589.0,2011,1.0859999999999999,7.774000000000001,381.0,1,69,100.0
TAMILNADU,THIRUVALLUR,Thiruvallur,589.0,2012,0.5814285714285715,7.894285714285714,314.63801180302147,1,69,100.0
TAMILNADU,THIRUVALLUR,Thiruvallur,589.0,2013,0.8488888888888888,7.722222222222222,314.63801180302147,0,69,100.0
TAMILNADU,THIRUVALLUR,Thiruvallur,589.0,2014,0.6915384615384615,7.531538461538461,369.61538461538464,1,69,100.0
TAMILNADU,THIRUVALLUR,Thiruvallur,589.0,2015,0.36,7.6,180.0,0,69,100.0
TAMILNADU,THIRUVALLUR,Thiruvallur,589.0,2016,0.2705909090909091,7.637954545454545,536.5909090909091,1,69,100.0
TAMILNADU,THIRUVALLUR,Thiruvallur,589.0,2017,0.9010344827586206,7.506551724137931,541.0344827586207,1,69,100.0
TAMILNADU,THIRUVALLUR,Thiruvallur,589.0,2018,1.0666666666666667,7.27,780.0,2,69,100.0
TAMILNADU,THIRUVARUR,Thiruvarur,590.0,2011,0.925,8.2,267.5,2,15,100.0
TAMILNADU,THIRUVARUR,Thiruvarur,590.0,2012,0.57,7.96,314.63801180302147,0,15,100.0
TAMILNADU,THIRUVARUR,Thiruvarur,590.0,2013,0.33499999999999996,7.46,314.63801180302147,0,15,100.0
TAMILNADU,THIRUVARUR,Thiruvarur,590.0,2014,1.008,8.02,253.0,1,15,100.0
TAMILNADU,THIRUVARUR,Thiruvarur,590.0,2015,0.6499429197635515,7.955365891366213,314.63801180302147,0,15,100.0
TAMILNADU,THIRUVARUR,Thiruvarur,590.0,2016,1.525,7.4975000000000005,257.5,2,15,100.0
TAMILNADU,THIRUVARUR,Thiruvarur,590.0,2017,0.8800000000000001,7.62,270.0,1,15,100.0
TAMILNADU,THIRUVARUR,Thiruvarur,590.0,2018,1.22,7.38,400.0,2,15,100.0
TAMILNADU,THOOTHUKKUDI,Thoothukkudi,594.0,2011,0.6473333333333334,8.167333333333334,337.2,1,37,100.0
TAMILNADU,THOOTHUKKUDI,Thoothukkudi,594.0,2012,0.5640000000000001,7.873333333333333,314.63801180302147,1,37,100.0
TAMILNADU,THOOTHUKKUDI,Thoothukkudi,594.0,2013,0.7253333333333334,7.767333333333332,314.63801180302147,1,37,100.0
TAMILNADU,THOOTHUKKUDI,Thoothukkudi,594.0,2014,1.0223076923076924,7.845384615384615,464.61538461538464,2,37,100.0
