country,state_name,state_code,district_name,district_code,department type,department,csir_spent_inr_crores,year,csir_spent_usd_millions
India,Andhra Pradesh,28,Kurnool,511,Other than Aspirational,"Education, Differently Abled, livelihood",0.68,2018,0.0819277108433735
India,Andhra Pradesh,28,Kurnool,511,Other than Aspirational,Encouraging Sports,0.3,2018,0.03614457831325301
India,Andhra Pradesh,28,Kurnool,511,Other than Aspirational,"Environment, Animal Welfare, Conservation of Resources",0.02,2018,0.0024096385542168677
India,Andhra Pradesh,28,Kurnool,511,Other than Aspirational,"Gender Equality, Women Empowerment, Old Age Homes, Reducing Inequalities",0.01,2018,0.0012048192771084338
India,Andhra Pradesh,28,Kurnool,511,Other than Aspirational,"Health, Eradicating Hunger, Poverty and Malnutrition, Safe Drinking water, Sanitation",1.03,2018,0.12409638554216869
India,Andhra Pradesh,28,Kurnool,511,Other than Aspirational,Heritage Art And Culture,0.0,2018,0.0
India,Andhra Pradesh,28,Kurnool,511,Other than Aspirational,Others,0.0,2018,0.0
India,Andhra Pradesh,28,Kurnool,511,Other than Aspirational,Rural Development,1.73,2018,0.20843373493975906
India,Andhra Pradesh,28,Kurnool,511,Other than Aspirational,"Education, Differently Abled, livelihood",0.78,2019,0.09397590361445785
India,Andhra Pradesh,28,Kurnool,511,Other than Aspirational,Encouraging Sports,0.0,2019,0.0
India,Andhra Pradesh,28,Kurnool,511,Other than Aspirational,"Environment, Animal Welfare, Conservation of Resources",0.0,2019,0.0
India,Andhra Pradesh,28,Kurnool,511,Other than Aspirational,"Gender Equality, Women Empowerment, Old Age Homes, Reducing Inequalities",0.3,2019,0.03614457831325301
India,Andhra Pradesh,28,Kurnool,511,Other than Aspirational,"Health, Eradicating Hunger, Poverty and Malnutrition, Safe Drinking water, Sanitation",1.23,2019,0.14819277108433737
India,Andhra Pradesh,28,Kurnool,511,Other than Aspirational,Heritage Art And Culture,0.0,2019,0.0
India,Andhra Pradesh,28,Kurnool,511,Other than Aspirational,Others,0.0,2019,0.0
India,Andhra Pradesh,28,Kurnool,511,Other than Aspirational,Rural Development,1.25,2019,0.15060240963855423
India,Andhra Pradesh,28,Kurnool,511,Other than Aspirational,"Education, Differently Abled, livelihood",1.06,2020,0.127710843373494
India,Andhra Pradesh,28,Kurnool,511,Other than Aspirational,Encouraging Sports,0.0,2020,0.0
India,Andhra Pradesh,28,Kurnool,511,Other than Aspirational,"Environment, Animal Welfare, Conservation of Resources",41.82,2020,5.03855421686747
India,Andhra Pradesh,28,Kurnool,511,Other than Aspirational,"Gender Equality, Women Empowerment, Old Age Homes, Reducing Inequalities",0.09,2020,0.010843373493975902
India,Andhra Pradesh,28,Kurnool,511,Other than Aspirational,"Health, Eradicating Hunger, Poverty and Malnutrition, Safe Drinking water, Sanitation",2.14,2020,0.25783132530120484
India,Andhra Pradesh,28,Kurnool,511,Other than Aspirational,Heritage Art And Culture,0.01,2020,0.0012048192771084338
India,Andhra Pradesh,28,Kurnool,511,Other than Aspirational,Others,0.0,2020,0.0
India,Andhra Pradesh,28,Sri Potti Sriramulu Nellore,515,Other than Aspirational,"Education, Differently Abled, livelihood",0.77,2014,0.0927710843373494
India,Andhra Pradesh,28,Sri Potti Sriramulu Nellore,515,Other than Aspirational,Encouraging Sports,0.23,2014,0.027710843373493978
India,Andhra Pradesh,28,Sri Potti Sriramulu Nellore,515,Other than Aspirational,"Environment, Animal Welfare, Conservation of Resources",0.0,2014,0.0
India,Andhra Pradesh,28,Sri Potti Sriramulu Nellore,515,Other than Aspirational,"Gender Equality, Women Empowerment, Old Age Homes, Reducing Inequalities",0.05,2014,0.006024096385542169
India,Andhra Pradesh,28,Sri Potti Sriramulu Nellore,515,Other than Aspirational,"Health, Eradicating Hunger, Poverty and Malnutrition, Safe Drinking water, Sanitation",1.2,2014,0.14457831325301204
India,Andhra Pradesh,28,Sri Potti Sriramulu Nellore,515,Other than Aspirational,Heritage Art And Culture,0.0,2014,0.0
India,Andhra Pradesh,28,Sri Potti Sriramulu Nellore,515,Other than Aspirational,Other Sectors (Technology Incubator And benefits To Armed Forces And Admin Overheads),0.0,2014,0.0
India,Andhra Pradesh,28,Sri Potti Sriramulu Nellore,515,Other than Aspirational,Others,0.0,2014,0.0
India,Andhra Pradesh,28,Sri Potti Sriramulu Nellore,515,Other than Aspirational,Rural Development,0.0,2014,0.0
India,Andhra Pradesh,28,Sri Potti Sriramulu Nellore,515,Other than Aspirational,Slum Area Development,0.0,2014,0.0
India,Andhra Pradesh,28,Sri Potti Sriramulu Nellore,515,Other than Aspirational,"Education, Differently Abled, livelihood",8.09,2015,0.974698795180723
India,Andhra Pradesh,28,Sri Potti Sriramulu Nellore,515,Other than Aspirational,Encouraging Sports,0.0,2015,0.0
India,Andhra Pradesh,28,Sri Potti Sriramulu Nellore,515,Other than Aspirational,"Environment, Animal Welfare, Conservation of Resources",6.08,2015,0.7325301204819277
India,Andhra Pradesh,28,Sri Potti Sriramulu Nellore,515,Other than Aspirational,"Gender Equality, Women Empowerment, Old Age Homes, Reducing Inequalities",0.0,2015,0.0
India,Andhra Pradesh,28,Sri Potti Sriramulu Nellore,515,Other than Aspirational,"Health, Eradicating Hunger, Poverty and Malnutrition, Safe Drinking water, Sanitation",1.12,2015,0.13493975903614458
India,Andhra Pradesh,28,Sri Potti Sriramulu Nellore,515,Other than Aspirational,Heritage Art And Culture,0.0,2015,0.0
India,Andhra Pradesh,28,Sri Potti Sriramulu Nellore,515,Other than Aspirational,Other Sectors (Technology Incubator And benefits To Armed Forces And Admin Overheads),0.0,2015,0.0
India,Andhra Pradesh,28,Sri Potti Sriramulu Nellore,515,Other than Aspirational,Others,1.83,2015,0.22048192771084338
India,Andhra Pradesh,28,Sri Potti Sriramulu Nellore,515,Other than Aspirational,Rural Development,4.87,2015,0.5867469879518072
India,Andhra Pradesh,28,Sri Potti Sriramulu Nellore,515,Other than Aspirational,Slum Area Development,0.0,2015,0.0
India,Andhra Pradesh,28,Sri Potti Sriramulu Nellore,515,Other than Aspirational,"Education, Differently Abled, livelihood",0.31,2016,0.03734939759036145
India,Andhra Pradesh,28,Sri Potti Sriramulu Nellore,515,Other than Aspirational,Encouraging Sports,0.0,2016,0.0
India,Andhra Pradesh,28,Sri Potti Sriramulu Nellore,515,Other than Aspirational,"Environment, Animal Welfare, Conservation of Resources",0.0,2016,0.0
India,Andhra Pradesh,28,Sri Potti Sriramulu Nellore,515,Other than Aspirational,"Gender Equality, Women Empowerment, Old Age Homes, Reducing Inequalities",0.08,2016,0.00963855421686747
India,Andhra Pradesh,28,Sri Potti Sriramulu Nellore,515,Other than Aspirational,"Health, Eradicating Hunger, Poverty and Malnutrition, Safe Drinking water, Sanitation",0.05,2016,0.006024096385542169
India,Andhra Pradesh,28,Sri Potti Sriramulu Nellore,515,Other than Aspirational,Heritage Art And Culture,0.0,2016,0.0
India,Andhra Pradesh,28,Sri Potti Sriramulu Nellore,515,Other than Aspirational,Other Sectors (Technology Incubator And benefits To Armed Forces And Admin Overheads),0.0,2016,0.0
India,Andhra Pradesh,28,Sri Potti Sriramulu Nellore,515,Other than Aspirational,Others,0.43,2016,0.05180722891566265
India,Andhra Pradesh,28,Sri Potti Sriramulu Nellore,515,Other than Aspirational,Rural Development,0.5,2016,0.060240963855421686
India,Andhra Pradesh,28,Sri Potti Sriramulu Nellore,515,Other than Aspirational,Slum Area Development,0.0,2016,0.0
India,Andhra Pradesh,28,Sri Potti Sriramulu Nellore,515,Other than Aspirational,"Education, Differently Abled, livelihood",0.49,2017,0.05903614457831326
India,Andhra Pradesh,28,Sri Potti Sriramulu Nellore,515,Other than Aspirational,Encouraging Sports,0.34,2017,0.04096385542168675
India,Andhra Pradesh,28,Sri Potti Sriramulu Nellore,515,Other than Aspirational,"Environment, Animal Welfare, Conservation of Resources",0.0,2017,0.0
India,Andhra Pradesh,28,Sri Potti Sriramulu Nellore,515,Other than Aspirational,"Gender Equality, Women Empowerment, Old Age Homes, Reducing Inequalities",0.0,2017,0.0
India,Andhra Pradesh,28,Sri Potti Sriramulu Nellore,515,Other than Aspirational,"Health, Eradicating Hunger, Poverty and Malnutrition, Safe Drinking water, Sanitation",12.46,2017,1.5012048192771086
India,Andhra Pradesh,28,Sri Potti Sriramulu Nellore,515,Other than Aspirational,Heritage Art And Culture,0.0,2017,0.0
India,Andhra Pradesh,28,Sri Potti Sriramulu Nellore,515,Other than Aspirational,Other Sectors (Technology Incubator And benefits To Armed Forces And Admin Overheads),0.0,2017,0.0
India,Andhra Pradesh,28,Sri Potti Sriramulu Nellore,515,Other than Aspirational,Others,0.0,2017,0.0
India,Andhra Pradesh,28,Sri Potti Sriramulu Nellore,515,Other than Aspirational,Rural Development,0.71,2017,0.08554216867469878
India,Andhra Pradesh,28,Sri Potti Sriramulu Nellore,515,Other than Aspirational,Slum Area Development,0.0,2017,0.0
India,Andhra Pradesh,28,Sri Potti Sriramulu Nellore,515,Other than Aspirational,"Education, Differently Abled, livelihood",13.96,2018,1.6819277108433737
India,Andhra Pradesh,28,Sri Potti Sriramulu Nellore,515,Other than Aspirational,Encouraging Sports,0.0,2018,0.0
India,Andhra Pradesh,28,Sri Potti Sriramulu Nellore,515,Other than Aspirational,"Environment, Animal Welfare, Conservation of Resources",0.42,2018,0.05060240963855422
India,Andhra Pradesh,28,Sri Potti Sriramulu Nellore,515,Other than Aspirational,"Gender Equality, Women Empowerment, Old Age Homes, Reducing Inequalities",0.28,2018,0.033734939759036145
India,Andhra Pradesh,28,Sri Potti Sriramulu Nellore,515,Other than Aspirational,"Health, Eradicating Hunger, Poverty and Malnutrition, Safe Drinking water, Sanitation",2.99,2018,0.3602409638554217
India,Andhra Pradesh,28,Sri Potti Sriramulu Nellore,515,Other than Aspirational,Heritage Art And Culture,0.0,2018,0.0
India,Andhra Pradesh,28,Sri Potti Sriramulu Nellore,515,Other than Aspirational,Other Sectors (Technology Incubator And benefits To Armed Forces And Admin Overheads),0.0,2018,0.0
India,Andhra Pradesh,28,Sri Potti Sriramulu Nellore,515,Other than Aspirational,Others,0.0,2018,0.0
India,Andhra Pradesh,28,Sri Potti Sriramulu Nellore,515,Other than Aspirational,Rural Development,1.33,2018,0.1602409638554217
India,Andhra Pradesh,28,Sri Potti Sriramulu Nellore,515,Other than Aspirational,Slum Area Development,0.0,2018,0.0
India,Andhra Pradesh,28,Sri Potti Sriramulu Nellore,515,Other than Aspirational,"Education, Differently Abled, livelihood",12.26,2019,1.4771084337349396
India,Andhra Pradesh,28,Sri Potti Sriramulu Nellore,515,Other than Aspirational,Encouraging Sports,0.0,2019,0.0
India,Andhra Pradesh,28,Sri Potti Sriramulu Nellore,515,Other than Aspirational,"Environment, Animal Welfare, Conservation of Resources",2.16,2019,0.2602409638554217
India,Andhra Pradesh,28,Sri Potti Sriramulu Nellore,515,Other than Aspirational,"Gender Equality, Women Empowerment, Old Age Homes, Reducing Inequalities",0.05,2019,0.006024096385542169
India,Andhra Pradesh,28,Sri Potti Sriramulu Nellore,515,Other than Aspirational,"Health, Eradicating Hunger, Poverty and Malnutrition, Safe Drinking water, Sanitation",11.25,2019,1.355421686746988
India,Andhra Pradesh,28,Sri Potti Sriramulu Nellore,515,Other than Aspirational,Heritage Art And Culture,1.1,2019,0.13253012048192772
India,Andhra Pradesh,28,Sri Potti Sriramulu Nellore,515,Other than Aspirational,Other Sectors (Technology Incubator And benefits To Armed Forces And Admin Overheads),0.21,2019,0.02530120481927711
India,Andhra Pradesh,28,Sri Potti Sriramulu Nellore,515,Other than Aspirational,Others,0.0,2019,0.0
India,Andhra Pradesh,28,Sri Potti Sriramulu Nellore,515,Other than Aspirational,Rural Development,3.7,2019,0.4457831325301205
India,Andhra Pradesh,28,Sri Potti Sriramulu Nellore,515,Other than Aspirational,Slum Area Development,0.0,2019,0.0
India,Andhra Pradesh,28,Sri Potti Sriramulu Nellore,515,Other than Aspirational,"Education, Differently Abled, livelihood",10.63,2020,1.2807228915662652
India,Andhra Pradesh,28,Sri Potti Sriramulu Nellore,515,Other than Aspirational,Encouraging Sports,0.0,2020,0.0
India,Andhra Pradesh,28,Sri Potti Sriramulu Nellore,515,Other than Aspirational,"Environment, Animal Welfare, Conservation of Resources",3.17,2020,0.38192771084337346
India,Andhra Pradesh,28,Sri Potti Sriramulu Nellore,515,Other than Aspirational,"Gender Equality, Women Empowerment, Old Age Homes, Reducing Inequalities",0.04,2020,0.004819277108433735
India,Andhra Pradesh,28,Sri Potti Sriramulu Nellore,515,Other than Aspirational,"Health, Eradicating Hunger, Poverty and Malnutrition, Safe Drinking water, Sanitation",7.46,2020,0.8987951807228916
India,Andhra Pradesh,28,Sri Potti Sriramulu Nellore,515,Other than Aspirational,Heritage Art And Culture,0.0,2020,0.0
India,Andhra Pradesh,28,Sri Potti Sriramulu Nellore,515,Other than Aspirational,Other Sectors (Technology Incubator And benefits To Armed Forces And Admin Overheads),0.0,2020,0.0
India,Andhra Pradesh,28,Sri Potti Sriramulu Nellore,515,Other than Aspirational,Others,0.0,2020,0.0
India,Andhra Pradesh,28,Sri Potti Sriramulu Nellore,515,Other than Aspirational,Rural Development,3.47,2020,0.41807228915662653
India,Andhra Pradesh,28,Sri Potti Sriramulu Nellore,515,Other than Aspirational,Slum Area Development,0.0,2020,0.0
India,Andhra Pradesh,28,Prakasam,517,Other than Aspirational,"Education, Differently Abled, livelihood",0.15,2014,0.018072289156626505
India,Andhra Pradesh,28,Prakasam,517,Other than Aspirational,"Environment, Animal Welfare, Conservation of Resources",0.03,2014,0.003614457831325301
India,Andhra Pradesh,28,Prakasam,517,Other than Aspirational,"Gender Equality, Women Empowerment, Old Age Homes, Reducing Inequalities",0.0,2014,0.0
India,Andhra Pradesh,28,Prakasam,517,Other than Aspirational,"Health, Eradicating Hunger, Poverty and Malnutrition, Safe Drinking water, Sanitation",0.04,2014,0.004819277108433735
India,Andhra Pradesh,28,Prakasam,517,Other than Aspirational,Heritage Art And Culture,0.01,2014,0.0012048192771084338
India,Andhra Pradesh,28,Prakasam,517,Other than Aspirational,Rural Development,0.0,2014,0.0
India,Andhra Pradesh,28,Prakasam,517,Other than Aspirational,"Education, Differently Abled, livelihood",0.0,2015,0.0
India,Andhra Pradesh,28,Prakasam,517,Other than Aspirational,"Environment, Animal Welfare, Conservation of Resources",0.07,2015,0.008433734939759036
India,Andhra Pradesh,28,Prakasam,517,Other than Aspirational,"Gender Equality, Women Empowerment, Old Age Homes, Reducing Inequalities",0.0,2015,0.0
India,Andhra Pradesh,28,Prakasam,517,Other than Aspirational,"Health, Eradicating Hunger, Poverty and Malnutrition, Safe Drinking water, Sanitation",0.0,2015,0.0
India,Andhra Pradesh,28,Prakasam,517,Other than Aspirational,Heritage Art And Culture,0.0,2015,0.0
India,Andhra Pradesh,28,Prakasam,517,Other than Aspirational,Others,0.55,2015,0.06626506024096386
India,Andhra Pradesh,28,Prakasam,517,Other than Aspirational,Rural Development,0.21,2015,0.02530120481927711
India,Andhra Pradesh,28,Prakasam,517,Other than Aspirational,"Education, Differently Abled, livelihood",0.58,2016,0.06987951807228915
India,Andhra Pradesh,28,Prakasam,517,Other than Aspirational,"Environment, Animal Welfare, Conservation of Resources",0.15,2016,0.018072289156626505
India,Andhra Pradesh,28,Prakasam,517,Other than Aspirational,"Gender Equality, Women Empowerment, Old Age Homes, Reducing Inequalities",0.0,2016,0.0
India,Andhra Pradesh,28,Prakasam,517,Other than Aspirational,"Health, Eradicating Hunger, Poverty and Malnutrition, Safe Drinking water, Sanitation",0.0,2016,0.0
India,Andhra Pradesh,28,Prakasam,517,Other than Aspirational,Heritage Art And Culture,0.0,2016,0.0
India,Andhra Pradesh,28,Prakasam,517,Other than Aspirational,Others,0.0,2016,0.0
India,Andhra Pradesh,28,Prakasam,517,Other than Aspirational,Rural Development,0.01,2016,0.0012048192771084338
India,Andhra Pradesh,28,Prakasam,517,Other than Aspirational,"Education, Differently Abled, livelihood",0.0,2017,0.0
India,Andhra Pradesh,28,Prakasam,517,Other than Aspirational,"Environment, Animal Welfare, Conservation of Resources",0.0,2017,0.0
India,Andhra Pradesh,28,Prakasam,517,Other than Aspirational,"Gender Equality, Women Empowerment, Old Age Homes, Reducing Inequalities",0.0,2017,0.0
India,Andhra Pradesh,28,Prakasam,517,Other than Aspirational,"Health, Eradicating Hunger, Poverty and Malnutrition, Safe Drinking water, Sanitation",0.03,2017,0.003614457831325301
India,Andhra Pradesh,28,Prakasam,517,Other than Aspirational,Heritage Art And Culture,0.0,2017,0.0
India,Andhra Pradesh,28,Prakasam,517,Other than Aspirational,Others,0.0,2017,0.0
India,Andhra Pradesh,28,Prakasam,517,Other than Aspirational,Rural Development,0.29,2017,0.034939759036144574
India,Andhra Pradesh,28,Prakasam,517,Other than Aspirational,"Education, Differently Abled, livelihood",0.03,2018,0.003614457831325301
India,Andhra Pradesh,28,Prakasam,517,Other than Aspirational,"Environment, Animal Welfare, Conservation of Resources",0.0,2018,0.0
India,Andhra Pradesh,28,Prakasam,517,Other than Aspirational,"Gender Equality, Women Empowerment, Old Age Homes, Reducing Inequalities",0.0,2018,0.0
India,Andhra Pradesh,28,Prakasam,517,Other than Aspirational,"Health, Eradicating Hunger, Poverty and Malnutrition, Safe Drinking water, Sanitation",0.09,2018,0.010843373493975902
India,Andhra Pradesh,28,Prakasam,517,Other than Aspirational,Heritage Art And Culture,0.0,2018,0.0
India,Andhra Pradesh,28,Prakasam,517,Other than Aspirational,Others,0.0,2018,0.0
India,Andhra Pradesh,28,Prakasam,517,Other than Aspirational,Rural Development,0.79,2018,0.09518072289156627
India,Andhra Pradesh,28,Prakasam,517,Other than Aspirational,"Education, Differently Abled, livelihood",0.43,2019,0.05180722891566265
India,Andhra Pradesh,28,Prakasam,517,Other than Aspirational,"Environment, Animal Welfare, Conservation of Resources",0.01,2019,0.0012048192771084338
India,Andhra Pradesh,28,Prakasam,517,Other than Aspirational,"Gender Equality, Women Empowerment, Old Age Homes, Reducing Inequalities",0.0,2019,0.0
India,Andhra Pradesh,28,Prakasam,517,Other than Aspirational,"Health, Eradicating Hunger, Poverty and Malnutrition, Safe Drinking water, Sanitation",0.21,2019,0.02530120481927711
India,Andhra Pradesh,28,Prakasam,517,Other than Aspirational,Heritage Art And Culture,0.0,2019,0.0
India,Andhra Pradesh,28,Prakasam,517,Other than Aspirational,Others,0.0,2019,0.0
India,Andhra Pradesh,28,Prakasam,517,Other than Aspirational,Rural Development,0.65,2019,0.0783132530120482
India,Andhra Pradesh,28,Prakasam,517,Other than Aspirational,"Education, Differently Abled, livelihood",0.57,2020,0.06867469879518072
India,Andhra Pradesh,28,Prakasam,517,Other than Aspirational,"Environment, Animal Welfare, Conservation of Resources",0.14,2020,0.016867469879518072
India,Andhra Pradesh,28,Prakasam,517,Other than Aspirational,"Gender Equality, Women Empowerment, Old Age Homes, Reducing Inequalities",0.0,2020,0.0
India,Andhra Pradesh,28,Prakasam,517,Other than Aspirational,"Health, Eradicating Hunger, Poverty and Malnutrition, Safe Drinking water, Sanitation",0.3,2020,0.03614457831325301
India,Andhra Pradesh,28,Prakasam,517,Other than Aspirational,Heritage Art And Culture,0.0,2020,0.0
India,Andhra Pradesh,28,Prakasam,517,Other than Aspirational,Others,0.0,2020,0.0
India,Andhra Pradesh,28,Prakasam,517,Other than Aspirational,Rural Development,0.15,2020,0.018072289156626505
India,Andhra Pradesh,28,Srikakulam,519,Other than Aspirational,"Education, Differently Abled, livelihood",1.09,2014,0.13132530120481928
India,Andhra Pradesh,28,Srikakulam,519,Other than Aspirational,Encouraging Sports,0.0,2014,0.0
India,Andhra Pradesh,28,Srikakulam,519,Other than Aspirational,"Environment, Animal Welfare, Conservation of Resources",0.11,2014,0.013253012048192772
India,Andhra Pradesh,28,Srikakulam,519,Other than Aspirational,"Gender Equality, Women Empowerment, Old Age Homes, Reducing Inequalities",0.0,2014,0.0
India,Andhra Pradesh,28,Srikakulam,519,Other than Aspirational,"Environment, Animal Welfare, Conservation of Resources",0.92,2018,0.11084337349397591
India,Andhra Pradesh,28,Srikakulam,519,Other than Aspirational,"Health, Eradicating Hunger, Poverty and Malnutrition, Safe Drinking water, Sanitation",4.75,2014,0.572289156626506
India,Andhra Pradesh,28,Srikakulam,519,Other than Aspirational,Other Sectors (Technology Incubator And benefits To Armed Forces And Admin Overheads),0.0,2014,0.0
India,Andhra Pradesh,28,Srikakulam,519,Other than Aspirational,Others,0.02,2014,0.0024096385542168677
India,Andhra Pradesh,28,Srikakulam,519,Other than Aspirational,Rural Development,0.0,2014,0.0
India,Andhra Pradesh,28,Srikakulam,519,Other than Aspirational,"Education, Differently Abled, livelihood",0.39,2015,0.04698795180722892
India,Andhra Pradesh,28,Srikakulam,519,Other than Aspirational,Encouraging Sports,0.0,2015,0.0
India,Andhra Pradesh,28,Srikakulam,519,Other than Aspirational,"Environment, Animal Welfare, Conservation of Resources",0.0,2015,0.0
India,Andhra Pradesh,28,Srikakulam,519,Other than Aspirational,"Gender Equality, Women Empowerment, Old Age Homes, Reducing Inequalities",0.0,2015,0.0
India,Andhra Pradesh,28,Srikakulam,519,Other than Aspirational,"Health, Eradicating Hunger, Poverty and Malnutrition, Safe Drinking water, Sanitation",6.47,2015,0.7795180722891567
India,Andhra Pradesh,28,Srikakulam,519,Other than Aspirational,Other Sectors (Technology Incubator And benefits To Armed Forces And Admin Overheads),0.0,2015,0.0
India,Andhra Pradesh,28,Srikakulam,519,Other than Aspirational,Others,0.0,2015,0.0
India,Andhra Pradesh,28,Srikakulam,519,Other than Aspirational,Rural Development,0.9,2015,0.10843373493975904
India,Andhra Pradesh,28,Srikakulam,519,Other than Aspirational,"Education, Differently Abled, livelihood",0.66,2016,0.07951807228915664
India,Andhra Pradesh,28,Srikakulam,519,Other than Aspirational,Encouraging Sports,0.0,2016,0.0
India,Andhra Pradesh,28,Srikakulam,519,Other than Aspirational,"Environment, Animal Welfare, Conservation of Resources",0.0,2016,0.0
India,Andhra Pradesh,28,Srikakulam,519,Other than Aspirational,"Gender Equality, Women Empowerment, Old Age Homes, Reducing Inequalities",0.0,2016,0.0
India,Andhra Pradesh,28,Srikakulam,519,Other than Aspirational,"Health, Eradicating Hunger, Poverty and Malnutrition, Safe Drinking water, Sanitation",1.49,2016,0.17951807228915664
India,Andhra Pradesh,28,Srikakulam,519,Other than Aspirational,Other Sectors (Technology Incubator And benefits To Armed Forces And Admin Overheads),0.0,2016,0.0
India,Andhra Pradesh,28,Srikakulam,519,Other than Aspirational,Others,0.0,2016,0.0
India,Andhra Pradesh,28,Srikakulam,519,Other than Aspirational,Rural Development,0.64,2016,0.07710843373493977
India,Andhra Pradesh,28,Srikakulam,519,Other than Aspirational,"Education, Differently Abled, livelihood",0.45,2017,0.05421686746987952
India,Andhra Pradesh,28,Srikakulam,519,Other than Aspirational,Encouraging Sports,0.0,2017,0.0
India,Andhra Pradesh,28,Srikakulam,519,Other than Aspirational,"Environment, Animal Welfare, Conservation of Resources",0.0,2017,0.0
India,Andhra Pradesh,28,Srikakulam,519,Other than Aspirational,"Gender Equality, Women Empowerment, Old Age Homes, Reducing Inequalities",0.0,2017,0.0
India,Andhra Pradesh,28,Srikakulam,519,Other than Aspirational,"Health, Eradicating Hunger, Poverty and Malnutrition, Safe Drinking water, Sanitation",0.72,2017,0.08674698795180721
India,Andhra Pradesh,28,Srikakulam,519,Other than Aspirational,Other Sectors (Technology Incubator And benefits To Armed Forces And Admin Overheads),0.0,2017,0.0
India,Andhra Pradesh,28,Srikakulam,519,Other than Aspirational,Others,0.0,2017,0.0
India,Andhra Pradesh,28,Srikakulam,519,Other than Aspirational,Rural Development,0.39,2017,0.04698795180722892
India,Andhra Pradesh,28,Srikakulam,519,Other than Aspirational,"Education, Differently Abled, livelihood",1.61,2018,0.19397590361445785
India,Andhra Pradesh,28,Srikakulam,519,Other than Aspirational,Encouraging Sports,0.0,2018,0.0
India,Andhra Pradesh,28,Srikakulam,519,Other than Aspirational,"Gender Equality, Women Empowerment, Old Age Homes, Reducing Inequalities",0.1,2018,0.012048192771084338
India,Andhra Pradesh,28,Srikakulam,519,Other than Aspirational,"Health, Eradicating Hunger, Poverty and Malnutrition, Safe Drinking water, Sanitation",3.88,2018,0.46746987951807223
India,Andhra Pradesh,28,Srikakulam,519,Other than Aspirational,Other Sectors (Technology Incubator And benefits To Armed Forces And Admin Overheads),0.0,2018,0.0
India,Andhra Pradesh,28,Srikakulam,519,Other than Aspirational,Others,0.0,2018,0.0
India,Andhra Pradesh,28,Srikakulam,519,Other than Aspirational,Rural Development,0.52,2018,0.06265060240963856
India,Andhra Pradesh,28,Srikakulam,519,Other than Aspirational,"Education, Differently Abled, livelihood",1.0,2019,0.12048192771084337
India,Andhra Pradesh,28,Srikakulam,519,Other than Aspirational,Encouraging Sports,0.0,2019,0.0
India,Andhra Pradesh,28,Srikakulam,519,Other than Aspirational,"Environment, Animal Welfare, Conservation of Resources",0.04,2019,0.004819277108433735
India,Andhra Pradesh,28,Srikakulam,519,Other than Aspirational,"Gender Equality, Women Empowerment, Old Age Homes, Reducing Inequalities",0.0,2019,0.0
India,Andhra Pradesh,28,Srikakulam,519,Other than Aspirational,"Health, Eradicating Hunger, Poverty and Malnutrition, Safe Drinking water, Sanitation",0.71,2019,0.08554216867469878
India,Andhra Pradesh,28,Srikakulam,519,Other than Aspirational,Other Sectors (Technology Incubator And benefits To Armed Forces And Admin Overheads),0.01,2019,0.0012048192771084338
India,Andhra Pradesh,28,Srikakulam,519,Other than Aspirational,Others,0.0,2019,0.0
India,Andhra Pradesh,28,Srikakulam,519,Other than Aspirational,Rural Development,1.15,2019,0.13855421686746988
India,Andhra Pradesh,28,Srikakulam,519,Other than Aspirational,"Education, Differently Abled, livelihood",0.09,2020,0.010843373493975902
India,Andhra Pradesh,28,Srikakulam,519,Other than Aspirational,Encouraging Sports,0.0,2020,0.0
India,Andhra Pradesh,28,Srikakulam,519,Other than Aspirational,"Environment, Animal Welfare, Conservation of Resources",0.4,2020,0.04819277108433735
India,Andhra Pradesh,28,Srikakulam,519,Other than Aspirational,"Gender Equality, Women Empowerment, Old Age Homes, Reducing Inequalities",0.0,2020,0.0
India,Andhra Pradesh,28,Srikakulam,519,Other than Aspirational,"Health, Eradicating Hunger, Poverty and Malnutrition, Safe Drinking water, Sanitation",0.84,2020,0.10120481927710843
India,Andhra Pradesh,28,Srikakulam,519,Other than Aspirational,Other Sectors (Technology Incubator And benefits To Armed Forces And Admin Overheads),0.0,2020,0.0
India,Andhra Pradesh,28,Srikakulam,519,Other than Aspirational,Others,0.0,2020,0.0
India,Andhra Pradesh,28,Srikakulam,519,Other than Aspirational,Rural Development,0.05,2020,0.006024096385542169
India,Andhra Pradesh,28,Visakhapatnam,520,Aspirational,"Education, Differently Abled, livelihood",21.72,2014,2.616867469879518
India,Andhra Pradesh,28,Visakhapatnam,520,Aspirational,Encouraging Sports,0.0,2014,0.0
India,Andhra Pradesh,28,Visakhapatnam,520,Aspirational,"Environment, Animal Welfare, Conservation of Resources",1.51,2014,0.1819277108433735
India,Andhra Pradesh,28,Visakhapatnam,520,Aspirational,"Gender Equality, Women Empowerment, Old Age Homes, Reducing Inequalities",0.17,2014,0.020481927710843374
India,Andhra Pradesh,28,Visakhapatnam,520,Aspirational,"Health, Eradicating Hunger, Poverty and Malnutrition, Safe Drinking water, Sanitation",5.85,2014,0.7048192771084337
India,Andhra Pradesh,28,Visakhapatnam,520,Aspirational,Heritage Art And Culture,0.0,2014,0.0
India,Andhra Pradesh,28,Visakhapatnam,520,Aspirational,Other Sectors (Technology Incubator And benefits To Armed Forces And Admin Overheads),0.0,2014,0.0
India,Andhra Pradesh,28,Visakhapatnam,520,Aspirational,Others,0.01,2014,0.0012048192771084338
